"","Species","PlotID","Date","Year","Replicate","Birds","counter"
"7989","BLKI","7D",2013-06-27,2013,"5",21,5
"7990","BLKI","7D",2013-06-29,2013,"6",12,6
"7991","BLKI","7D",2013-07-01,2013,"7",12,7
"7992","BLKI","7D",2013-07-03,2013,"8",12,8
"7993","BLKI","7D",2013-07-05,2013,"9",12,9
"7994","BLKI","7D",2013-07-07,2013,"10",24,10
"7995","BLKI","7D",2014-06-23,2014,"1",20,1
"7996","BLKI","7D",2014-06-24,2014,"2",29,2
"7997","BLKI","7D",2014-06-26,2014,"3",20,3
"7998","BLKI","7D",2014-06-28,2014,"4",15,4
"7999","BLKI","7D",2014-06-30,2014,"5",10,5
"8000","BLKI","7D",2014-07-02,2014,"6",9,6
"8001","BLKI","7D",2014-07-04,2014,"7",4,7
"8002","BLKI","7D",2014-07-05,2014,"8",6,8
"8003","BLKI","7D",2014-07-06,2014,"9",7,9
"8004","BLKI","7D",2014-07-08,2014,"10",8,10
"8005","BLKI","7D",2016-06-19,2016,"1",11,1
"8006","BLKI","7D",2016-06-22,2016,"2",9,2
"8007","BLKI","7D",2016-06-23,2016,"3",14,3
"8008","BLKI","7D",2016-06-25,2016,"4",13,4
"8009","BLKI","7D",2016-06-27,2016,"5",21,5
"8010","BLKI","7D",2016-06-29,2016,"6",12,6
"8011","BLKI","7D",2016-07-01,2016,"7",12,7
"8012","BLKI","7D",2016-07-03,2016,"8",12,8
"8013","BLKI","7D",2017-06-17,2017,"1",4,1
"8014","BLKI","7D",2017-06-19,2017,"2",4,2
"8015","BLKI","7D",2017-06-21,2017,"3",5,3
"8016","BLKI","7D",2017-06-23,2017,"4",3,4
"8017","BLKI","7D",2017-06-25,2017,"5",3,5
"8018","BLKI","7D",2017-06-28,2017,"6",5,6
"8019","BLKI","7D",2017-06-30,2017,"7",5,7
"8020","BLKI","7D",2017-07-02,2017,"8",8,8
"8021","BLKI","7D",2017-07-04,2017,"9",1,9
"8022","BLKI","7D",2017-07-06,2017,"10",0,10
"8023","BLKI","7E",1990-06-21,1990,"1",35,1
"8024","BLKI","7E",1990-06-24,1990,"2",35,2
"8025","BLKI","7E",1990-06-27,1990,"3",23,3
"8026","BLKI","7E",1990-06-29,1990,"4",17,4
"8027","BLKI","7E",1990-07-01,1990,"5",27,5
"8028","BLKI","7E",1990-07-06,1990,"6",29,6
"8029","BLKI","7E",1990-07-09,1990,"7",34,7
"8030","BLKI","7E",1990-07-11,1990,"8",37,8
"8031","BLKI","7E",1990-07-14,1990,"9",26,9
"8032","BLKI","7E",1990-07-16,1990,"10",21,10
"8033","BLKI","7E",1991-06-06,1991,"1",68,1
"8034","BLKI","7E",1991-06-09,1991,"2",43,2
"8035","BLKI","7E",1991-06-12,1991,"3",36,3
"8036","BLKI","7E",1991-06-14,1991,"4",30,4
"8037","BLKI","7E",1991-06-18,1991,"5",24,5
"8038","BLKI","7E",1991-06-20,1991,"6",26,6
"8039","BLKI","7E",1991-06-22,1991,"7",23,7
"8040","BLKI","7E",1991-07-04,1991,"8",24,8
"8041","BLKI","7E",1991-07-11,1991,"9",11,9
"8042","BLKI","7E",1992-06-08,1992,"1",44,1
"8043","BLKI","7E",1992-06-13,1992,"2",45,2
"8044","BLKI","7E",1992-06-15,1992,"3",47,3
"8045","BLKI","7E",1992-06-20,1992,"4",51,4
"8046","BLKI","7E",1992-06-21,1992,"5",48,5
"8047","BLKI","7E",1992-06-23,1992,"6",49,6
"8048","BLKI","7E",1992-07-01,1992,"7",41,7
"8049","BLKI","7E",1992-07-07,1992,"8",42,8
"8050","BLKI","7E",1992-07-08,1992,"9",40,9
"8051","BLKI","7E",1992-07-15,1992,"10",49,10
"8052","BLKI","7E",1993-06-01,1993,"1",62,1
"8053","BLKI","7E",1993-06-10,1993,"2",58,2
"8054","BLKI","7E",1993-06-16,1993,"3",54,3
"8055","BLKI","7E",1993-06-20,1993,"4",61,4
"8056","BLKI","7E",1993-06-22,1993,"5",47,5
"8057","BLKI","7E",1993-06-24,1993,"6",45,6
"8058","BLKI","7E",1993-06-30,1993,"7",50,7
"8059","BLKI","7E",1993-07-07,1993,"8",37,8
"8060","BLKI","7E",1994-06-05,1994,"1",32,1
"8061","BLKI","7E",1994-06-07,1994,"2",42,2
"8062","BLKI","7E",1994-06-09,1994,"3",49,3
"8063","BLKI","7E",1994-06-11,1994,"4",45,4
"8064","BLKI","7E",1994-06-16,1994,"5",60,5
"8065","BLKI","7E",1994-06-20,1994,"6",39,6
"8066","BLKI","7E",1994-06-22,1994,"7",43,7
"8067","BLKI","7E",1994-06-26,1994,"8",31,8
"8068","BLKI","7E",1994-06-28,1994,"9",24,9
"8069","BLKI","7E",1994-06-28,1994,"10",27,10
"8070","BLKI","7E",1995-06-06,1995,"1",16,1
"8071","BLKI","7E",1995-06-08,1995,"2",29,2
"8072","BLKI","7E",1995-06-12,1995,"3",29,3
"8073","BLKI","7E",1995-06-16,1995,"4",18,4
"8074","BLKI","7E",1995-06-18,1995,"5",18,5
"8075","BLKI","7E",1995-06-20,1995,"6",22,6
"8076","BLKI","7E",1995-06-22,1995,"7",33,7
"8077","BLKI","7E",1995-06-24,1995,"8",39,8
"8078","BLKI","7E",1995-06-26,1995,"9",21,9
"8079","BLKI","7E",1996-06-05,1996,"1",13,1
"8080","BLKI","7E",1996-06-11,1996,"2",7,2
"8081","BLKI","7E",1996-06-13,1996,"3",23,3
"8082","BLKI","7E",1996-06-14,1996,"4",7,4
"8083","BLKI","7E",1996-06-21,1996,"5",24,5
"8084","BLKI","7E",1996-06-22,1996,"6",35,6
"8085","BLKI","7E",1996-06-24,1996,"7",30,7
"8086","BLKI","7E",1996-06-26,1996,"8",12,8
"8087","BLKI","7E",1996-06-28,1996,"9",3,9
"8088","BLKI","7E",1996-06-30,1996,"10",4,10
"8089","BLKI","7E",1997-06-09,1997,"1",35,1
"8090","BLKI","7E",1997-06-10,1997,"2",38,2
"8091","BLKI","7E",1997-06-11,1997,"3",43,3
"8092","BLKI","7E",1997-06-12,1997,"4",43,4
"8093","BLKI","7E",1997-06-13,1997,"5",39,5
"8094","BLKI","7E",1997-06-15,1997,"6",35,6
"8095","BLKI","7E",1997-06-16,1997,"7",38,7
"8096","BLKI","7E",1997-06-17,1997,"8",37,8
"8097","BLKI","7E",1997-06-18,1997,"9",38,9
"8098","BLKI","7E",1997-06-20,1997,"10",37,10
"8099","BLKI","7E",1998-06-12,1998,"1",15,1
"8100","BLKI","7E",1998-06-13,1998,"2",13,2
"8101","BLKI","7E",1998-06-14,1998,"3",19,3
"8102","BLKI","7E",1998-06-16,1998,"4",21,4
"8103","BLKI","7E",1998-06-21,1998,"5",32,5
"8104","BLKI","7E",1998-06-22,1998,"6",28,6
"8105","BLKI","7E",1998-06-24,1998,"7",24,7
"8106","BLKI","7E",1998-06-25,1998,"8",23,8
"8107","BLKI","7E",1998-06-30,1998,"9",10,9
"8108","BLKI","7E",1998-07-03,1998,"10",17,10
"8109","BLKI","7E",1998-07-06,1998,"11",33,11
"8110","BLKI","7E",1999-06-26,1999,"1",24,1
"8111","BLKI","7E",1999-06-28,1999,"2",28,2
"8112","BLKI","7E",1999-07-01,1999,"3",18,3
"8113","BLKI","7E",1999-07-03,1999,"4",8,4
"8114","BLKI","7E",1999-07-06,1999,"5",11,5
"8115","BLKI","7E",1999-07-07,1999,"6",16,6
"8116","BLKI","7E",1999-07-10,1999,"7",23,7
"8117","BLKI","7E",1999-07-14,1999,"8",12,8
"8118","BLKI","7E",1999-07-15,1999,"9",16,9
"8119","BLKI","7E",1999-07-17,1999,"10",9,10
"8120","BLKI","7E",2000-06-16,2000,"1",23,1
"8121","BLKI","7E",2000-06-17,2000,"2",24,2
"8122","BLKI","7E",2000-06-19,2000,"3",25,3
"8123","BLKI","7E",2000-06-22,2000,"4",22,4
"8124","BLKI","7E",2000-06-23,2000,"5",18,5
"8125","BLKI","7E",2000-06-26,2000,"6",27,6
"8126","BLKI","7E",2000-06-27,2000,"7",20,7
"8127","BLKI","7E",2000-06-29,2000,"8",14,8
"8128","BLKI","7E",2000-07-01,2000,"9",9,9
"8129","BLKI","7E",2000-07-02,2000,"10",1,10
"8130","BLKI","7E",2000-07-05,2000,"11",0,11
"8131","BLKI","7E",2000-07-10,2000,"12",27,12
"8132","BLKI","7E",2001-06-12,2001,"1",11,1
"8133","BLKI","7E",2001-06-14,2001,"2",10,2
"8134","BLKI","7E",2001-06-15,2001,"3",8,3
"8135","BLKI","7E",2001-06-17,2001,"4",7,4
"8136","BLKI","7E",2001-06-18,2001,"4",10,5
"8137","BLKI","7E",2001-06-20,2001,"5",5,6
"8138","BLKI","7E",2001-06-25,2001,"5",1,7
"8139","BLKI","7E",2001-06-28,2001,"6",0,8
"8140","BLKI","7E",2001-06-30,2001,"7",2,9
"8141","BLKI","7E",2001-07-02,2001,"8",0,10
"8142","BLKI","7E",2001-07-04,2001,"9",2,11
"8143","BLKI","7E",2001-07-05,2001,"10",0,12
"8144","BLKI","7E",2002-06-14,2002,"1",3,1
"8145","BLKI","7E",2002-06-15,2002,"2",3,2
"8146","BLKI","7E",2002-06-18,2002,"3",2,3
"8147","BLKI","7E",2002-06-19,2002,"4",1,4
"8148","BLKI","7E",2002-06-21,2002,"5",2,5
"8149","BLKI","7E",2002-06-22,2002,"6",3,6
"8150","BLKI","7E",2002-06-24,2002,"7",2,7
"8151","BLKI","7E",2002-06-25,2002,"8",2,8
"8152","BLKI","7E",2002-06-27,2002,"9",2,9
"8153","BLKI","7E",2002-06-28,2002,"10",2,10
"8154","BLKI","7E",2003-06-13,2003,"1",0,1
"8155","BLKI","7E",2003-06-15,2003,"2",0,2
"8156","BLKI","7E",2003-06-17,2003,"3",0,3
"8157","BLKI","7E",2003-06-19,2003,"4",0,4
"8158","BLKI","7E",2003-06-22,2003,"5",0,5
"8159","BLKI","7E",2003-06-24,2003,"6",0,6
"8160","BLKI","7E",2003-06-26,2003,"7",0,7
"8161","BLKI","7E",2003-06-29,2003,"8",0,8
"8162","BLKI","7E",2003-07-03,2003,"9",0,9
"8163","BLKI","7E",2003-07-05,2003,"10",0,10
"8164","BLKI","7E",2003-07-07,2003,"11",0,11
"8165","BLKI","7E",2003-07-10,2003,"12",0,12
"8166","BLKI","7E",2004-06-13,2004,"1",0,1
"8167","BLKI","7E",2004-06-15,2004,"2",0,2
"8168","BLKI","7E",2004-06-17,2004,"3",0,3
"8169","BLKI","7E",2004-06-19,2004,"4",0,4
"8170","BLKI","7E",2004-06-23,2004,"5",0,5
"8171","BLKI","7E",2004-06-25,2004,"6",0,6
"8172","BLKI","7E",2004-06-27,2004,"7",0,7
"8173","BLKI","7E",2004-06-29,2004,"8",0,8
"8174","BLKI","7E",2004-07-01,2004,"9",0,9
"8175","BLKI","7E",2004-07-03,2004,"10",0,10
"8176","BLKI","7E",2004-07-06,2004,"11",0,11
"8177","BLKI","7E",2004-07-08,2004,"12",0,12
"8178","BLKI","7E",2005-06-11,2005,"1",0,1
"8179","BLKI","7E",2005-06-14,2005,"2",0,2
"8180","BLKI","7E",2005-06-16,2005,"3",0,3
"8181","BLKI","7E",2005-06-18,2005,"4",0,4
"8182","BLKI","7E",2005-06-20,2005,"5",0,5
"8183","BLKI","7E",2005-06-23,2005,"6",0,6
"8184","BLKI","7E",2005-06-25,2005,"7",0,7
"8185","BLKI","7E",2005-06-27,2005,"8",0,8
"8186","BLKI","7E",2005-06-29,2005,"9",0,9
"8187","BLKI","7E",2005-07-01,2005,"10",0,10
"8188","BLKI","7E",2005-07-03,2005,"11",0,11
"8189","BLKI","7E",2006-06-14,2006,"1",2,1
"8190","BLKI","7E",2006-06-16,2006,"2",0,2
"8191","BLKI","7E",2006-06-18,2006,"3",0,3
"8192","BLKI","7E",2006-06-22,2006,"4",0,4
"8193","BLKI","7E",2006-06-24,2006,"5",11,5
"8194","BLKI","7E",2006-06-26,2006,"6",0,6
"8195","BLKI","7E",2006-06-28,2006,"7",0,7
"8196","BLKI","7E",2006-06-30,2006,"8",0,8
"8197","BLKI","7E",2006-07-02,2006,"9",0,9
"8198","BLKI","7E",2006-07-04,2006,"10",0,10
"8199","BLKI","7E",2007-06-08,2007,"1",0,1
"8200","BLKI","7E",2007-06-10,2007,"2",0,2
"8201","BLKI","7E",2007-06-12,2007,"3",0,3
"8202","BLKI","7E",2007-06-14,2007,"4",0,4
"8203","BLKI","7E",2007-06-16,2007,"5",0,5
"8204","BLKI","7E",2007-06-18,2007,"6",0,6
"8205","BLKI","7E",2007-06-20,2007,"7",0,7
"8206","BLKI","7E",2007-06-24,2007,"8",0,8
"8207","BLKI","7E",2007-06-26,2007,"9",0,9
"8208","BLKI","7E",2007-06-28,2007,"10",0,10
"8209","BLKI","7E",2008-06-05,2008,"1",0,1
"8210","BLKI","7E",2008-06-07,2008,"2",0,2
"8211","BLKI","7E",2008-06-09,2008,"3",0,3
"8212","BLKI","7E",2008-06-11,2008,"4",0,4
"8213","BLKI","7E",2008-06-14,2008,"5",0,5
"8214","BLKI","7E",2008-06-16,2008,"6",0,6
"8215","BLKI","7E",2008-06-21,2008,"7",0,7
"8216","BLKI","7E",2008-06-23,2008,"8",0,8
"8217","BLKI","7E",2008-06-25,2008,"9",0,9
"8218","BLKI","7E",2008-06-29,2008,"10",0,10
"8219","BLKI","7E",2009-06-23,2009,"1",0,1
"8220","BLKI","7E",2009-06-24,2009,"2",0,2
"8221","BLKI","7E",2009-06-25,2009,"3",0,3
"8222","BLKI","7E",2009-06-27,2009,"4",0,4
"8223","BLKI","7E",2009-06-29,2009,"5",0,5
"8224","BLKI","7E",2009-06-30,2009,"6",0,6
"8225","BLKI","7E",2009-07-01,2009,"7",0,7
"8226","BLKI","7E",2009-07-02,2009,"8",0,8
"8227","BLKI","7E",2009-07-04,2009,"9",0,9
"8228","BLKI","7E",2009-07-05,2009,"10",0,10
"8229","BLKI","7E",2009-07-06,2009,"11",0,11
"8230","BLKI","7E",2010-06-20,2010,"1",0,1
"8231","BLKI","7E",2010-06-22,2010,"2",0,2
"8232","BLKI","7E",2010-06-24,2010,"3",0,3
"8233","BLKI","7E",2010-06-26,2010,"4",0,4
"8234","BLKI","7E",2010-06-28,2010,"5",0,5
"8235","BLKI","7E",2010-06-29,2010,"6",0,6
"8236","BLKI","7E",2010-07-03,2010,"7",0,7
"8237","BLKI","7E",2010-07-05,2010,"8",0,8
"8238","BLKI","7E",2010-07-06,2010,"9",0,9
"8239","BLKI","7E",2010-07-07,2010,"10",0,10
"8240","BLKI","7E",2011-06-16,2011,"1",0,1
"8241","BLKI","7E",2011-06-17,2011,"2",0,2
"8242","BLKI","7E",2011-06-20,2011,"3",0,3
"8243","BLKI","7E",2011-06-21,2011,"4",0,4
"8244","BLKI","7E",2011-06-22,2011,"5",0,5
"8245","BLKI","7E",2011-06-23,2011,"6",0,6
"8246","BLKI","7E",2011-06-27,2011,"7",0,7
"8247","BLKI","7E",2011-06-28,2011,"8",0,8
"8248","BLKI","7E",2011-06-30,2011,"9",0,9
"8249","BLKI","7E",2011-07-01,2011,"10",0,10
"8250","BLKI","7E",2011-07-05,2011,"11",0,11
"8251","BLKI","7E",2012-06-20,2012,"1",0,1
"8252","BLKI","7E",2012-06-21,2012,"2",0,2
"8253","BLKI","7E",2012-06-22,2012,"3",0,3
"8254","BLKI","7E",2012-06-24,2012,"4",0,4
"8255","BLKI","7E",2012-06-25,2012,"5",0,5
"8256","BLKI","7E",2012-06-26,2012,"6",0,6
"8257","BLKI","7E",2012-06-28,2012,"7",0,7
"8258","BLKI","7E",2012-06-28,2012,"8",0,8
"8259","BLKI","7E",2012-07-01,2012,"9",0,9
"8260","BLKI","7E",2013-06-17,2013,"1",0,1
"8261","BLKI","7E",2013-06-19,2013,"2",0,2
"8262","BLKI","7E",2013-06-21,2013,"3",0,3
"8263","BLKI","7E",2013-06-24,2013,"4",0,4
"8264","BLKI","7E",2013-06-27,2013,"5",0,5
"8265","BLKI","7E",2013-06-29,2013,"6",0,6
"8266","BLKI","7E",2013-07-01,2013,"7",0,7
"8267","BLKI","7E",2013-07-03,2013,"8",0,8
"8268","BLKI","7E",2013-07-05,2013,"9",0,9
"8269","BLKI","7E",2013-07-07,2013,"10",0,10
"8270","BLKI","7E",2014-06-23,2014,"1",0,1
"8271","BLKI","7E",2014-06-24,2014,"2",0,2
"8272","BLKI","7E",2014-06-26,2014,"3",0,3
"8273","BLKI","7E",2014-06-28,2014,"4",0,4
"8274","BLKI","7E",2014-06-30,2014,"5",1,5
"8275","BLKI","7E",2014-07-02,2014,"6",0,6
"8276","BLKI","7E",2014-07-04,2014,"7",0,7
"8277","BLKI","7E",2014-07-05,2014,"8",0,8
"8278","BLKI","7E",2014-07-06,2014,"9",0,9
"8279","BLKI","7E",2014-07-08,2014,"10",0,10
"8280","BLKI","7E",2016-06-19,2016,"1",0,1
"8281","BLKI","7E",2016-06-22,2016,"2",0,2
"8282","BLKI","7E",2016-06-23,2016,"3",0,3
"8283","BLKI","7E",2016-06-25,2016,"4",0,4
"8284","BLKI","7E",2016-06-27,2016,"5",0,5
"8285","BLKI","7E",2016-06-29,2016,"6",0,6
"8286","BLKI","7E",2016-07-01,2016,"7",0,7
"8287","BLKI","7E",2016-07-03,2016,"8",0,8
"8288","BLKI","7E",2017-06-17,2017,"1",0,1
"8289","BLKI","7E",2017-06-19,2017,"2",0,2
"8290","BLKI","7E",2017-06-21,2017,"3",0,3
"8291","BLKI","7E",2017-06-23,2017,"4",0,4
"8292","BLKI","7E",2017-06-25,2017,"5",0,5
"8293","BLKI","7E",2017-06-28,2017,"6",0,6
"8294","BLKI","7E",2017-06-30,2017,"7",0,7
"8295","BLKI","7E",2017-07-02,2017,"8",0,8
"8296","BLKI","7E",2017-07-04,2017,"9",0,9
"8297","BLKI","7E",2017-07-06,2017,"10",0,10
"8298","BLKI","7F",1990-06-21,1990,"1",0,1
"8299","BLKI","7F",1990-06-24,1990,"2",0,2
"8300","BLKI","7F",1990-06-27,1990,"3",0,3
"8301","BLKI","7F",1990-06-29,1990,"4",0,4
"8302","BLKI","7F",1990-07-01,1990,"5",0,5
"8303","BLKI","7F",1990-07-06,1990,"6",0,6
"8304","BLKI","7F",1990-07-09,1990,"7",0,7
"8305","BLKI","7F",1990-07-11,1990,"8",0,8
"8306","BLKI","7F",1990-07-14,1990,"9",0,9
"8307","BLKI","7F",1990-07-16,1990,"10",0,10
"8308","BLKI","7F",1991-06-06,1991,"1",0,1
"8309","BLKI","7F",1991-06-09,1991,"2",0,2
"8310","BLKI","7F",1991-06-12,1991,"3",0,3
"8311","BLKI","7F",1991-06-14,1991,"4",0,4
"8312","BLKI","7F",1991-06-18,1991,"5",0,5
"8313","BLKI","7F",1991-06-20,1991,"6",0,6
"8314","BLKI","7F",1991-06-22,1991,"7",0,7
"8315","BLKI","7F",1991-07-04,1991,"8",0,8
"8316","BLKI","7F",1991-07-11,1991,"9",0,9
"8317","BLKI","7F",1992-06-08,1992,"1",0,1
"8318","BLKI","7F",1992-06-13,1992,"2",0,2
"8319","BLKI","7F",1992-06-15,1992,"3",0,3
"8320","BLKI","7F",1992-06-20,1992,"4",0,4
"8321","BLKI","7F",1992-06-21,1992,"5",0,5
"8322","BLKI","7F",1992-06-23,1992,"6",0,6
"8323","BLKI","7F",1992-07-01,1992,"7",0,7
"8324","BLKI","7F",1992-07-07,1992,"8",0,8
"8325","BLKI","7F",1992-07-08,1992,"9",0,9
"8326","BLKI","7F",1992-07-15,1992,"10",0,10
"8327","BLKI","7F",1993-06-01,1993,"1",0,1
"8328","BLKI","7F",1993-06-10,1993,"2",0,2
"8329","BLKI","7F",1993-06-16,1993,"3",0,3
"8330","BLKI","7F",1993-06-20,1993,"4",0,4
"8331","BLKI","7F",1993-06-22,1993,"5",0,5
"8332","BLKI","7F",1993-06-24,1993,"6",0,6
"8333","BLKI","7F",1993-06-30,1993,"7",0,7
"8334","BLKI","7F",1993-07-07,1993,"8",0,8
"8335","BLKI","7F",1994-06-05,1994,"1",0,1
"8336","BLKI","7F",1994-06-07,1994,"2",0,2
"8337","BLKI","7F",1994-06-09,1994,"3",0,3
"8338","BLKI","7F",1994-06-11,1994,"4",0,4
"8339","BLKI","7F",1994-06-16,1994,"5",0,5
"8340","BLKI","7F",1994-06-20,1994,"6",0,6
"8341","BLKI","7F",1994-06-22,1994,"7",0,7
"8342","BLKI","7F",1994-06-26,1994,"8",0,8
"8343","BLKI","7F",1994-06-28,1994,"9",0,9
"8344","BLKI","7F",1994-06-28,1994,"10",0,10
"8345","BLKI","7F",1995-06-06,1995,"1",0,1
"8346","BLKI","7F",1995-06-08,1995,"2",0,2
"8347","BLKI","7F",1995-06-12,1995,"3",0,3
"8348","BLKI","7F",1995-06-16,1995,"4",0,4
"8349","BLKI","7F",1995-06-18,1995,"5",0,5
"8350","BLKI","7F",1995-06-20,1995,"6",0,6
"8351","BLKI","7F",1995-06-22,1995,"7",0,7
"8352","BLKI","7F",1995-06-24,1995,"8",0,8
"8353","BLKI","7F",1995-06-26,1995,"9",0,9
"8354","BLKI","7F",1996-06-05,1996,"1",0,1
"8355","BLKI","7F",1996-06-11,1996,"2",0,2
"8356","BLKI","7F",1996-06-13,1996,"3",0,3
"8357","BLKI","7F",1996-06-14,1996,"4",0,4
"8358","BLKI","7F",1996-06-21,1996,"5",0,5
"8359","BLKI","7F",1996-06-22,1996,"6",0,6
"8360","BLKI","7F",1996-06-24,1996,"7",0,7
"8361","BLKI","7F",1996-06-26,1996,"8",0,8
"8362","BLKI","7F",1996-06-28,1996,"9",0,9
"8363","BLKI","7F",1996-06-30,1996,"10",0,10
"8364","BLKI","7F",1997-06-09,1997,"1",0,1
"8365","BLKI","7F",1997-06-10,1997,"2",0,2
"8366","BLKI","7F",1997-06-11,1997,"3",0,3
"8367","BLKI","7F",1997-06-12,1997,"4",0,4
"8368","BLKI","7F",1997-06-13,1997,"5",0,5
"8369","BLKI","7F",1997-06-15,1997,"6",0,6
"8370","BLKI","7F",1997-06-16,1997,"7",0,7
"8371","BLKI","7F",1997-06-17,1997,"8",0,8
"8372","BLKI","7F",1997-06-18,1997,"9",0,9
"8373","BLKI","7F",1997-06-20,1997,"10",0,10
"8374","BLKI","7F",1998-06-12,1998,"1",0,1
"8375","BLKI","7F",1998-06-13,1998,"2",0,2
"8376","BLKI","7F",1998-06-14,1998,"3",0,3
"8377","BLKI","7F",1998-06-16,1998,"4",0,4
"8378","BLKI","7F",1998-06-21,1998,"5",0,5
"8379","BLKI","7F",1998-06-22,1998,"6",0,6
"8380","BLKI","7F",1998-06-24,1998,"7",0,7
"8381","BLKI","7F",1998-06-25,1998,"8",0,8
"8382","BLKI","7F",1998-06-30,1998,"9",0,9
"8383","BLKI","7F",1998-07-03,1998,"10",0,10
"8384","BLKI","7F",1998-07-06,1998,"11",0,11
"8385","BLKI","7F",1999-06-26,1999,"1",0,1
"8386","BLKI","7F",1999-06-28,1999,"2",0,2
"8387","BLKI","7F",1999-07-01,1999,"3",0,3
"8388","BLKI","7F",1999-07-03,1999,"4",0,4
"8389","BLKI","7F",1999-07-06,1999,"5",0,5
"8390","BLKI","7F",1999-07-07,1999,"6",0,6
"8391","BLKI","7F",1999-07-10,1999,"7",0,7
"8392","BLKI","7F",1999-07-14,1999,"8",0,8
"8393","BLKI","7F",1999-07-15,1999,"9",0,9
"8394","BLKI","7F",1999-07-17,1999,"10",0,10
"8395","BLKI","7F",2000-06-16,2000,"1",0,1
"8396","BLKI","7F",2000-06-17,2000,"2",0,2
"8397","BLKI","7F",2000-06-19,2000,"3",0,3
"8398","BLKI","7F",2000-06-22,2000,"4",0,4
"8399","BLKI","7F",2000-06-23,2000,"5",0,5
"8400","BLKI","7F",2000-06-26,2000,"6",0,6
"8401","BLKI","7F",2000-06-27,2000,"7",0,7
"8402","BLKI","7F",2000-06-29,2000,"8",0,8
"8403","BLKI","7F",2000-07-01,2000,"9",0,9
"8404","BLKI","7F",2000-07-02,2000,"10",0,10
"8405","BLKI","7F",2000-07-05,2000,"11",0,11
"8406","BLKI","7F",2000-07-10,2000,"12",0,12
"8407","BLKI","7F",2001-06-12,2001,"1",0,1
"8408","BLKI","7F",2001-06-14,2001,"2",0,2
"8409","BLKI","7F",2001-06-15,2001,"3",0,3
"8410","BLKI","7F",2001-06-17,2001,"4",0,4
"8411","BLKI","7F",2001-06-18,2001,"4",0,5
"8412","BLKI","7F",2001-06-20,2001,"5",0,6
"8413","BLKI","7F",2001-06-25,2001,"5",0,7
"8414","BLKI","7F",2001-06-28,2001,"6",0,8
"8415","BLKI","7F",2001-06-30,2001,"7",0,9
"8416","BLKI","7F",2001-07-02,2001,"8",0,10
"8417","BLKI","7F",2001-07-04,2001,"9",0,11
"8418","BLKI","7F",2001-07-05,2001,"10",0,12
"8419","BLKI","7F",2002-06-14,2002,"1",0,1
"8420","BLKI","7F",2002-06-15,2002,"2",0,2
"8421","BLKI","7F",2002-06-18,2002,"3",0,3
"8422","BLKI","7F",2002-06-19,2002,"4",0,4
"8423","BLKI","7F",2002-06-21,2002,"5",0,5
"8424","BLKI","7F",2002-06-22,2002,"6",0,6
"8425","BLKI","7F",2002-06-24,2002,"7",0,7
"8426","BLKI","7F",2002-06-25,2002,"8",0,8
"8427","BLKI","7F",2002-06-27,2002,"9",0,9
"8428","BLKI","7F",2002-06-28,2002,"10",0,10
"8429","BLKI","7F",2003-06-13,2003,"1",0,1
"8430","BLKI","7F",2003-06-15,2003,"2",0,2
"8431","BLKI","7F",2003-06-17,2003,"3",0,3
"8432","BLKI","7F",2003-06-19,2003,"4",0,4
"8433","BLKI","7F",2003-06-22,2003,"5",0,5
"8434","BLKI","7F",2003-06-24,2003,"6",0,6
"8435","BLKI","7F",2003-06-26,2003,"7",0,7
"8436","BLKI","7F",2003-06-29,2003,"8",0,8
"8437","BLKI","7F",2003-07-03,2003,"9",0,9
"8438","BLKI","7F",2003-07-05,2003,"10",0,10
"8439","BLKI","7F",2003-07-07,2003,"11",0,11
"8440","BLKI","7F",2003-07-10,2003,"12",0,12
"8441","BLKI","7F",2004-06-13,2004,"1",0,1
"8442","BLKI","7F",2004-06-15,2004,"2",0,2
"8443","BLKI","7F",2004-06-17,2004,"3",0,3
"8444","BLKI","7F",2004-06-19,2004,"4",0,4
"8445","BLKI","7F",2004-06-23,2004,"5",0,5
"8446","BLKI","7F",2004-06-25,2004,"6",0,6
"8447","BLKI","7F",2004-06-27,2004,"7",0,7
"8448","BLKI","7F",2004-06-29,2004,"8",0,8
"8449","BLKI","7F",2004-07-01,2004,"9",0,9
"8450","BLKI","7F",2004-07-03,2004,"10",0,10
"8451","BLKI","7F",2004-07-06,2004,"11",0,11
"8452","BLKI","7F",2004-07-08,2004,"12",0,12
"8453","BLKI","7F",2005-06-11,2005,"1",0,1
"8454","BLKI","7F",2005-06-14,2005,"2",0,2
"8455","BLKI","7F",2005-06-16,2005,"3",0,3
"8456","BLKI","7F",2005-06-18,2005,"4",0,4
"8457","BLKI","7F",2005-06-20,2005,"5",0,5
"8458","BLKI","7F",2005-06-23,2005,"6",0,6
"8459","BLKI","7F",2005-06-25,2005,"7",0,7
"8460","BLKI","7F",2005-06-27,2005,"8",0,8
"8461","BLKI","7F",2005-06-29,2005,"9",0,9
"8462","BLKI","7F",2005-07-01,2005,"10",0,10
"8463","BLKI","7F",2005-07-03,2005,"11",0,11
"8464","BLKI","7F",2006-06-14,2006,"1",0,1
"8465","BLKI","7F",2006-06-16,2006,"2",0,2
"8466","BLKI","7F",2006-06-18,2006,"3",0,3
"8467","BLKI","7F",2006-06-22,2006,"4",0,4
"8468","BLKI","7F",2006-06-24,2006,"5",0,5
"8469","BLKI","7F",2006-06-26,2006,"6",0,6
